epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,49617.2,0.14459,0.138,0.77222,0.98236,0.99487,0.99211,0.99017,0.13072,0.11376,0.76078,0.00080002,0.00080002,0.00080002
103,50085.5,0.14237,0.13825,0.77261,0.98261,0.99476,0.99209,0.99013,0.13062,0.11461,0.76076,0.00079804,0.00079804,0.00079804
104,50558.6,0.14375,0.13808,0.77354,0.98272,0.99456,0.99209,0.99014,0.13033,0.11454,0.76069,0.00079606,0.00079606,0.00079606
105,51023.9,0.14046,0.13575,0.77163,0.98273,0.99435,0.99209,0.99011,0.13005,0.11401,0.76067,0.00079408,0.00079408,0.00079408
106,51488.8,0.14059,0.13613,0.77186,0.98274,0.99455,0.99213,0.9902,0.12966,0.11385,0.76056,0.0007921,0.0007921,0.0007921
107,51953.8,0.13869,0.13357,0.77015,0.98285,0.9945,0.99221,0.99038,0.12949,0.11338,0.76052,0.00079012,0.00079012,0.00079012
108,52417.8,0.14129,0.13671,0.77271,0.9828,0.99454,0.99235,0.99055,0.12928,0.11266,0.76049,0.00078814,0.00078814,0.00078814
109,52882.3,0.14157,0.13749,0.77171,0.98275,0.99464,0.9923,0.99054,0.12913,0.11225,0.76048,0.00078616,0.00078616,0.00078616
110,53348.5,0.14039,0.13352,0.77193,0.98273,0.99473,0.99233,0.99056,0.12909,0.11175,0.76045,0.00078418,0.00078418,0.00078418
111,53830.2,0.14059,0.13432,0.77206,0.98268,0.99461,0.99234,0.9906,0.12897,0.11118,0.76041,0.0007822,0.0007822,0.0007822
112,54307.3,0.13881,0.13467,0.7713,0.98275,0.99449,0.99235,0.99061,0.12871,0.11046,0.76038,0.00078022,0.00078022,0.00078022
113,54789.3,0.13811,0.13297,0.77132,0.98281,0.99444,0.99235,0.99058,0.12846,0.11033,0.76035,0.00077824,0.00077824,0.00077824
114,55271.3,0.13949,0.13513,0.77214,0.98254,0.99464,0.99239,0.99062,0.12826,0.1103,0.76033,0.00077626,0.00077626,0.00077626
115,55753.2,0.1364,0.1312,0.77101,0.9827,0.99465,0.99244,0.9907,0.12813,0.10973,0.76028,0.00077428,0.00077428,0.00077428
116,56238.3,0.13904,0.13174,0.77291,0.98256,0.99473,0.99247,0.99075,0.12795,0.10951,0.76026,0.0007723,0.0007723,0.0007723
117,56734.3,0.1362,0.13139,0.77105,0.98276,0.99462,0.99248,0.99075,0.1278,0.10927,0.76022,0.00077032,0.00077032,0.00077032
118,57213.5,0.13645,0.13224,0.77176,0.98295,0.99456,0.99246,0.99078,0.12757,0.10867,0.76017,0.00076834,0.00076834,0.00076834
119,57692.2,0.13682,0.1326,0.77173,0.98291,0.99461,0.99255,0.99085,0.12738,0.10845,0.76013,0.00076636,0.00076636,0.00076636
120,58173.4,0.13601,0.13086,0.771,0.98281,0.99481,0.99262,0.99097,0.12725,0.108,0.76012,0.00076438,0.00076438,0.00076438
121,58658.6,0.1361,0.13023,0.77161,0.98296,0.99475,0.99264,0.99103,0.12708,0.10768,0.7601,0.0007624,0.0007624,0.0007624
122,59143,0.13701,0.13332,0.77107,0.98294,0.9948,0.99262,0.99104,0.12691,0.10753,0.76005,0.00076042,0.00076042,0.00076042
123,59647.1,0.13517,0.12923,0.77042,0.9831,0.99475,0.99262,0.99103,0.12679,0.10731,0.76003,0.00075844,0.00075844,0.00075844
124,60147.2,0.13576,0.13171,0.7714,0.98318,0.9947,0.99264,0.99105,0.12671,0.10728,0.75999,0.00075646,0.00075646,0.00075646
125,60640.1,0.13374,0.12835,0.77093,0.98321,0.99471,0.99268,0.99112,0.12661,0.10705,0.75995,0.00075448,0.00075448,0.00075448
126,61149.5,0.1363,0.13049,0.77108,0.98326,0.99471,0.99269,0.99113,0.12653,0.10698,0.75992,0.0007525,0.0007525,0.0007525
127,61659.3,0.13322,0.12905,0.77029,0.98337,0.9947,0.99272,0.99118,0.12638,0.10685,0.75989,0.00075052,0.00075052,0.00075052
128,62161.9,0.13323,0.12885,0.77054,0.98339,0.99473,0.99277,0.99123,0.12625,0.10663,0.75989,0.00074854,0.00074854,0.00074854
129,62651.9,0.13491,0.13048,0.77125,0.98343,0.99486,0.99277,0.99124,0.12612,0.10635,0.75987,0.00074656,0.00074656,0.00074656
